date,favorites,id,isRetweet,retweets,text
04/04/2020 16:48,0,1246434545357980000,TRUE,4410,RT @IvankaTrump: Great reconnecting with President Kaljulaid of Estonia.  Her leadership and innovativeness is truly admirable! https://t.c…
04/04/2020 16:48,74661,1246434478744040000,FALSE,10449,I fully agree! https://t.co/yAQ71uhk9Q
04/04/2020 16:47,0,1246434186942120000,TRUE,3063,RT @AdrianaCohen16: https://t.co/o3rKp1rwRX @IvankaTrump #PaidFamilyLeave
04/04/2020 16:46,0,1246434007258140000,TRUE,3321,RT @senrobportman: I couldn’t agree more! Our National Parks are national treasures. This legislation will ensure they are preserved and pr…
04/04/2020 16:46,0,1246433974869790000,TRUE,2500,RT @SenCapito: Proud co-sponsor of this important conservation legislation that helps keep West Virginia #WildAndWonderful. #LWCF
04/04/2020 16:45,0,1246433754161210000,TRUE,108116,RT @realDonaldTrump: THE UNITED STATES LOVES ITALY! https://t.co/DESUJ4QM41
04/04/2020 16:44,0,1246433423977320000,TRUE,4579,"RT @IvankaTrump: Farmers Feed America! 

Thank you to all the nation’s unsung heroes! <U+0001F1FA><U+0001F1F8>"
04/04/2020 16:43,0,1246433295065390000,TRUE,1938,"RT @PressSec: President @realDonaldTrump spoke earlier with the @FitnessGov (including @IvankaTrump, Bill Belichick, @MarianoRivera, @Hersc…"
04/04/2020 16:41,32032,1246432718461830000,FALSE,6306,Thank you Cory! https://t.co/Nx1QykXAE8
04/04/2020 16:29,0,1246429793362550000,TRUE,3630,"RT @IvankaTrump: Social Distancing Works! 

Stay Safe and Be Kind. <U+2764><U+FE0F> #TogetherApart https://t.co/V1wlCWEpns"
04/04/2020 16:29,0,1246429756826010000,TRUE,2130,RT @FitnessGov: Pentacampe<U+00F3>n de las Grandes Ligas de B<U+00E9>isbol (MLB) y Co-Presidente de @FitnessGov @MarianoRivera tiene el siguiente mensaje…
04/04/2020 16:28,0,1246429447726690000,TRUE,6070,RT @IvankaTrump: My OpEd on how we are supporting America’s great small businesses and workers during the #COVID19 health care crisis: http…
04/04/2020 16:28,0,1246429406618410000,TRUE,4292,"RT @IvankaTrump: They go to work for us, stay home for them. #NationalDoctorsDay #TogetherApart <U+2763><U+FE0F> https://t.co/Rg017sRT8f"
04/04/2020 16:28,0,1246429344223850000,TRUE,11454,"RT @IvankaTrump: Effective immediately, Brooks Brothers will produce 150,000 masks per day to protect those on the frontlines battling the…"
04/04/2020 16:26,0,1246429029433060000,TRUE,3318,RT @IvankaTrump: Listen to Coach Belichick.  Shelter in place and save lives! #TogetherApart
04/04/2020 16:25,0,1246428750931260000,TRUE,4183,RT @IvankaTrump: Love this @Benioff <U+0001F44F><U+0001F44F><U+0001F44F>
04/04/2020 16:24,0,1246428457774580000,TRUE,2754,RT @Surgeon_General: #TogetherApart we can slow the spread of #COVID19. https://t.co/8JIBxQFpjv
04/04/2020 16:24,0,1246428432180920000,TRUE,7392,"RT @GOP: ""The states should know how many ventilators they have in their state…This is a time of crisis, and you're seeing certain people a…"
04/04/2020 16:23,0,1246428284713340000,TRUE,2700,"RT @stevenmnuchin1: #PPPloan UPDATE $400,000,000 originated. Thank you #communitybank #largebanks @SBAgov @USTreasury #CARESAct #SmallBusin…"
04/04/2020 16:23,0,1246428213556930000,TRUE,3491,"RT @IvankaTrump: Bill Withers, one of the absolute all-time greats has passed. 

There is no more appropriate time to reflect on his words…"
04/04/2020 16:23,0,1246428162453410000,TRUE,5692,"RT @IvankaTrump: PLEASE SHARE - Fees are fraud 

#SmallBusinessRelief @SBAgov"
04/04/2020 16:22,0,1246428018534380000,TRUE,12111,"RT @realDonaldTrump: The Paycheck Protection Program is now available! #CARESAct

Small Business Guidance &amp; Loan Resources: https://t.co/lf…"
04/04/2020 16:22,0,1246427965761650000,TRUE,3220,"RT @IvankaTrump: Latest: Day 1 
#PaycheckProtectionProgram numbers: 6,820 loans valued at more than $2,200,000,000. 

Are you a small busin…"
04/04/2020 16:21,0,1246427710102080000,TRUE,3373,RT @IvankaTrump: Our Nation’s small businesses are the backbone of our economy &amp; we are working hard to get them quick relief thru the #Pay…
04/04/2020 16:21,0,1246427630062260000,TRUE,3770,"RT @SBAJovita: UPDATE – At least 9,970 loans have been processed; $3,200,000,000+ originated. #CARESAct &amp; #PaycheckProtectionProgram offers…"
04/04/2020 02:51,0,1246223762397300000,TRUE,11123,"RT @WhiteHouse: ""America is engaged in a historic battle to safeguard the lives of our citizens."" https://t.co/DgiyktSc9O"
04/04/2020 02:50,0,1246223667236870000,TRUE,6624,RT @WhiteHouse: Our hearts go out to the communities hardest hit by the Coronavirus—and we salute the great medical professionals on the fr…
04/04/2020 00:24,0,1246186961401970000,TRUE,6131,RT @WhiteHouse: LIVE: Press Briefing with Coronavirus Task Force https://t.co/hNZ4Y7sEUl
03/04/2020 21:49,90457,1246147919859920000,FALSE,14831,Great job being done by @BankofAmerica and many community banks throughout the country. Small businesses appreciate your work!
03/04/2020 20:51,42272,1246133172443710000,FALSE,12111,"The Paycheck Protection Program is now available! #CARESAct

Small Business Guidance &amp; Loan Resources: https://t.co/lfe1wbsSNA https://t.co/eosegomf38"
03/04/2020 20:33,31849,1246128671372550000,FALSE,8438,"Thank you @DeptofDefense, @USACEHQ, @USNationalGuard, @FEMA, and @CDCgov! https://t.co/p9j7kZsD7b https://t.co/qmUE7F2E5D"
03/04/2020 20:29,48266,1246127632464390000,FALSE,10983,"Thank you @USNationalGuard, keep up the great work! https://t.co/tzQb3eGDat"
03/04/2020 20:14,126793,1246123892550380000,FALSE,23749,"GREAT news this week regarding the Keystone XL Pipeline – moving forward with fantastic paying CONSTRUCTION jobs for hardworking Americans. Promises Made, Promises Kept! #MAGA"
03/04/2020 20:12,90791,1246123536143570000,FALSE,20175,"Highly respected Justice Daniel Kelly is running for the Supreme Court in the Great State of Wisconsin. Justice Kelly has been doing a terrific job upholding the Rule of Law and defending your #2A. Tough on Crime, Loves our Military and our Vets. He has my Complete Endorsement!"
03/04/2020 19:45,0,1246116615055430000,TRUE,5729,"RT @SBAgov: <U+0001F6A8>STAY VIGILANT <U+0001F6A8>

There’s no fee to apply for a #PaycheckProtectionProgram loan. Be aware of fraudulent actors who may charge p…"
03/04/2020 19:45,0,1246116544503000000,TRUE,5309,RT @SBAgov: #COVID19 UPDATE: Small businesses can now apply for the #PaycheckProtectionProgram. The program is designed to keep small busin…
03/04/2020 03:52,189873,1245876816922970000,FALSE,39938,We hit 3M hard today after seeing what they were doing with their Masks. “P Act” all the way. Big surprise to many in government as to what they were doing - will have a big price to pay!
03/04/2020 03:15,49047,1245867461179670000,FALSE,11377,https://t.co/C4YLj4hKZn
03/04/2020 03:15,0,1245867386646880000,TRUE,7824,"RT @WhiteHouse: .@SBAJovita: ""The President has put the Nation's 30 million small businesses front and center in the response effort."" http…"
03/04/2020 03:13,52743,1245866926951120000,FALSE,11423,https://t.co/GElcwjwBY2
03/04/2020 00:23,0,1245824101597320000,TRUE,7209,RT @WhiteHouse: LIVE: Press Briefing with Coronavirus Task Force https://t.co/L80j4W1c8O
02/04/2020 19:48,81777,1245754978880240000,FALSE,19933,30 DAYS TO SLOW THE SPREAD https://t.co/GIzwKSt5mq
02/04/2020 17:54,90879,1245726411526220000,FALSE,15905,.....Could be as high as 15 Million Barrels. Good (GREAT) news for everyone!
02/04/2020 17:32,151533,1245720677660920000,FALSE,36358,"Just spoke to my friend MBS (Crown Prince) of Saudi Arabia, who spoke with President Putin of Russia, &amp; I expect &amp; hope that they will be cutting back approximately 10 Million Barrels, and maybe substantially more which, if it happens, will be GREAT for the oil &amp; gas industry!"
02/04/2020 17:12,84564,1245715845734690000,FALSE,17153,“The States have to get the money to the people who need it.” @MariaBartiromo  And FAST!
02/04/2020 16:28,0,1245704545084320000,TRUE,7468,"RT @parscale: <U+0001F4AF> 

Great idea!"
02/04/2020 16:27,0,1245704512356200000,TRUE,6105,"RT @ericbolling: Mr. President 
With total respect and recognizing you are doing more than any President has .. Please have @stevenmnuchin1…"
02/04/2020 16:26,0,1245704245699120000,TRUE,19132,"RT @DonaldJTrumpJr: Great to hear! CA’s Gov Newsom about @realDonaldTrump

“Let me just be candid with you. I’d be lying to you to say that…"
02/04/2020 16:26,0,1245704065620860000,TRUE,8077,"RT @GOPChairwoman: .@realDonaldTrump doesn’t care if you’re a Democrat or a Republican.
 
He has shown he is willing to work with everyone,…"
02/04/2020 16:25,0,1245703928416730000,TRUE,6167,"RT @GOPChairwoman: “The last time America faced an economic downturn, Michigan suffered mightily. @realDonaldTrump is working overtime to m…"
02/04/2020 16:21,0,1245702804611780000,TRUE,6683,"RT @nickmalinowskii: A big thanks to all the workers of ups, usps, Amazon, etc. who are still going to work every day risking their health…"
02/04/2020 16:17,58925,1245701859697960000,FALSE,12997,"....have been stocked up and ready long before this crisis hit. Other states are thrilled with the job we have done. Sending many Ventilators today, with thousands being built. 51 large cargo planes coming in with medical supplies. Prefer sending directly to hospitals."
02/04/2020 16:17,99649,1245701858863320000,FALSE,21647,"Massive amounts of medical supplies, even hospitals and medical centers, are being delivered directly to states and hospitals by the Federal Government. Some have insatiable appetites &amp; are never satisfied (politics?). Remember, we are a backup for them. The complainers should..."
02/04/2020 15:57,77030,1245696907718070000,FALSE,16446,"...It wouldn’t matter if you got ten times what was needed, it would never be good enough. Unlike other states, New York unfortunately got off to a late start. You should have pushed harder. Stop complaining &amp; find out where all of these supplies are going. Cuomo working hard!"
02/04/2020 15:57,143073,1245696906560480000,FALSE,30575,"Somebody please explain to Cryin’ Chuck Schumer that we do have a military man in charge of distributing goods, a very talented Admiral, in fact. New York has gotten far more than any other State, including hospitals &amp; a hospital ship, but no matter what, always complaining....."
02/04/2020 02:23,0,1245491989698700000,TRUE,10492,"RT @WhiteHouse: We are leveraging the incredible power of American manufacturers and suppliers to make, procure, and deliver crucial medica…"
02/04/2020 02:23,0,1245491949274120000,TRUE,18552,"RT @WhiteHouse: “We're at war with COVID-19, we're at war with terrorists, and we are at war with the drug cartels . . . We're the United S…"
02/04/2020 02:22,0,1245491882383280000,TRUE,8155,RT @WhiteHouse: We are fighting the Coronavirus on every possible front—and we will achieve total victory with the help of the American peo…
01/04/2020 20:05,310966,1245396884040090000,FALSE,60628,"Upon information and belief, Iran or its proxies are planning a sneak attack on U.S. troops and/or assets in Iraq. If this happens, Iran will pay a very heavy price, indeed!"
01/04/2020 19:36,140434,1245389585330450000,FALSE,30462,"Congress must pass the old, and very strongly proven, deductibility by businesses on restaurants and entertainment. This will bring restaurants, and everything related, back - and stronger than ever. Move quickly, they will all be saved!"
01/04/2020 03:32,47665,1245147056420850000,FALSE,11619,https://t.co/cawqG2DGXV
01/04/2020 03:32,58608,1245146929425720000,FALSE,13072,https://t.co/nQfccoKPj2
01/04/2020 02:49,66603,1245136063187860000,FALSE,18233,"30 DAYS TO SLOW THE SPREAD
#COVID<U+30FC>19 https://t.co/p9j7kZsD7b https://t.co/RSUHRfT8If"
01/04/2020 00:30,0,1245101287349280000,TRUE,8213,RT @WhiteHouse: LIVE: Press Briefing with Coronavirus Task Force https://t.co/CurosT0chF
31/03/2020 23:56,47264,1245092603311410000,FALSE,11379,"Great work @AtlasAirWW, thank you! https://t.co/90X4lRRHdM"
31/03/2020 23:27,77872,1245085379084140000,FALSE,12051,Will be starting The White House news conference at 5:15 P.M. Eastern.
31/03/2020 22:52,105489,1245076618604870000,FALSE,22442,"My proposal to the politically correct Automobile Companies would lower the average price of a car to consumers by more than $3500, while at the same time making the cars substantially safer. Engines would run smoother. Positive impact on the environment! Foolish executives!"
31/03/2020 22:51,109468,1245076282859230000,FALSE,22932,My Administration is helping U.S. auto workers by replacing the failed Obama Emissions Rule. Impossible to satisfy its Green New Deal Standard; Lots of unnecessary and expensive penalties to car buyers!
31/03/2020 22:50,176747,1245076016965560000,FALSE,30173,"Great news! American families will now be able to buy safer, more affordable, and environmentally friendly cars with our new SAFE VEHICLES RULE. Get rid of those old, unsafe clunkers. Build better and safer American cars and create American jobs. Buy American!"
31/03/2020 19:04,0,1245019122250980000,TRUE,34886,"RT @realDonaldTrump: With interest rates for the United States being at ZERO, this is the time to do our decades long awaited Infrastructur…"
31/03/2020 19:04,0,1245019067502770000,TRUE,24932,RT @realDonaldTrump: I watched a portion of low rated (very) Morning Psycho (Joe) this Morning in order to see what Nancy Pelosi had to say…
31/03/2020 18:15,0,1245006735376610000,TRUE,35722,RT @realDonaldTrump: https://t.co/nzWJ8ViwbZ
31/03/2020 18:13,0,1245006210115470000,TRUE,31234,"RT @CHIZMAGA: Donald Trump donated his salary to fight the virus, Nancy Pelosi asked for a raise.

This is all you really need to know."
31/03/2020 18:12,0,1245006056583030000,TRUE,11618,RT @RudyGiuliani: A great comfort to the City during 9/11. It is once again a great comfort. Thank you <U+2066>@realDonaldTrump<U+2069>. https://t.co/pxH…
31/03/2020 18:11,0,1245005908712850000,TRUE,22916,"RT @charliekirk11: Does anyone else find it strange:

Just three days after Attorney General Barr announces the DOJ will prosecute hoarders…"
31/03/2020 18:11,0,1245005802366280000,TRUE,9599,"RT @TrumpWarRoom: WATCH: Despite looking down at his notes during his TV interview, Joe Biden was still unable to make any sense. https://t…"
31/03/2020 18:10,0,1245005512367910000,TRUE,10580,"RT @kayleighmcenany: BOOM: @realDonaldTrump obliterates CNN <U+2B07><U+FE0F>

""I want to keep the country calm.""

The coronavirus ""will go away.""

""We're…"
31/03/2020 18:02,0,1245003641221790000,TRUE,10914,"RT @Jim_Jordan: Congratulations to @MarkMeadows.

Mark is a dedicated public servant. 

He'll do a great job for President Trump and our co…"
31/03/2020 18:00,0,1245003052467260000,TRUE,5120,"RT @Scavino45: <U+0001F6A8>@Ford to produce 50,000 ventilators in Michigan in next 100 days; partnering with @GEHealthcare
#COVID19 #COVID19Updates
ht…"
31/03/2020 18:00,0,1245002941519610000,TRUE,17998,"RT @realDonaldTrump: On #NationalDoctorsDay, we recognize the remarkable men &amp; women who treat their fellow Americans, find cures for the d…"
31/03/2020 17:56,0,1245002132857790000,TRUE,5070,RT @RepMattGaetz: Our doctors and healthcare professionals are on the front lines of the coronavirus pandemic. Our prayers are with you as…
31/03/2020 17:55,57264,1245001656712000000,FALSE,11269,Thank you Mike! https://t.co/RqiQ6YdQkf
31/03/2020 17:52,0,1245001017206480000,TRUE,15900,"RT @dbongino: Cuomo: People are stealing medical supplies from hospitals
Trump: People are stealing medical supplies from hospitals
Cuomo:…"
31/03/2020 17:48,163131,1245000074167540000,FALSE,34886,"With interest rates for the United States being at ZERO, this is the time to do our decades long awaited Infrastructure Bill. It should be VERY BIG &amp; BOLD, Two Trillion Dollars, and be focused solely on jobs and rebuilding the once great infrastructure of our Country! Phase 4"
